Data Medicao;Hora Medicao;PRECIPITACAO TOTAL, HORARIO(mm);UMIDADE REL. MAX. NA HORA ANT. (AUT)(%);VENTO, VELOCIDADE HORARIA(m/s)
14/01/2018;700;0;91;0
14/01/2018;800;0;91;0,5
14/01/2018;900;0;90;0,2
14/01/2018;1000;0;88;0,1
14/01/2018;1100;0;86;1
14/01/2018;1200;0;77;1,8
14/01/2018;1300;0;69;1,8
14/01/2018;1400;0;66;1,6
14/01/2018;1500;0;63;3
14/01/2018;1600;0;54;2,4
14/01/2018;1700;0;51;2,7
14/01/2018;1800;0;48;2,4
14/01/2018;1900;0;52;1,5
14/01/2018;2000;0;70;2,9
14/01/2018;2100;0;70;1,2
14/01/2018;2200;0;78;0
14/01/2018;2300;0;82;1,3
15/01/2018;0;0;83;3,2
15/01/2018;100;0;74;1
15/01/2018;200;0;78;0,6
15/01/2018;300;0;82;0,3
15/01/2018;400;0;84;0,4
15/01/2018;500;0;83;1,1
15/01/2018;600;0;85;0,5
15/01/2018;700;0;86;0,4
15/01/2018;800;0;88;0
15/01/2018;900;0;89;0,2
15/01/2018;1000;0;89;0,1
15/01/2018;1100;0;84;0,6
15/01/2018;1200;0;78;1,5
15/01/2018;1300;0;70;0,8
15/01/2018;1400;0;69;1,9
15/01/2018;1500;0;65;1,9
15/01/2018;1600;0;59;2,2
15/01/2018;1700;0;57;1,7
15/01/2018;1800;0;54;1,6
15/01/2018;1900;0;52;1,3
15/01/2018;2000;3,2;84;2
15/01/2018;2100;0,2;87;1,8
15/01/2018;2200;0;86;0,4
15/01/2018;2300;8,2;89;1,5
16/01/2018;0;0,6;90;1,3
16/01/2018;100;0,6;90;0,9
16/01/2018;200;0;91;3,2
16/01/2018;300;0;85;1,9
16/01/2018;400;0;83;0,2
16/01/2018;500;0;88;0
16/01/2018;600;0;90;0
16/01/2018;700;0;92;0
16/01/2018;800;0;91;0
16/01/2018;900;0;92;0
16/01/2018;1000;0;93;0
16/01/2018;1100;0;85;1,3
16/01/2018;1200;0;77;1,4
16/01/2018;1300;0;71;0,9
16/01/2018;1400;0;67;0,5
16/01/2018;1500;0;61;1,7
16/01/2018;1600;0;55;1,2
